card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,action,cost_dust,mechanic
FP1_031,NEUTRAL,MINION,Baron Rivendare,NAXX,Your minions trigger their <b>Deathrattles</b> twice.,4.0,1.0,7.0,LEGENDARY,1.0,There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better.,,"Unlocked in The Military Quarter, in the Naxxramas adventure.","Crafting unlocked in The Military Quarter, in the Naxxramas adventure.",,,,DISENCHANT_GOLDEN,1600,AURA
GVG_002,MAGE,MINION,Snowchugger,GVG,<b>Freeze</b> any character damaged by this minion.,2.0,2.0,3.0,COMMON,1.0,"Do the slow chant when he waddles by: ""Chug! Chug! Chug!""",MECHANICAL,,,,,,CRAFTING_NORMAL,40,FREEZE
GVG_002,MAGE,MINION,Snowchugger,GVG,<b>Freeze</b> any character damaged by this minion.,2.0,2.0,3.0,COMMON,1.0,"Do the slow chant when he waddles by: ""Chug! Chug! Chug!""",MECHANICAL,,,,,,CRAFTING_GOLDEN,400,FREEZE
GVG_002,MAGE,MINION,Snowchugger,GVG,<b>Freeze</b> any character damaged by this minion.,2.0,2.0,3.0,COMMON,1.0,"Do the slow chant when he waddles by: ""Chug! Chug! Chug!""",MECHANICAL,,,,,,DISENCHANT_NORMAL,5,FREEZE
GVG_002,MAGE,MINION,Snowchugger,GVG,<b>Freeze</b> any character damaged by this minion.,2.0,2.0,3.0,COMMON,1.0,"Do the slow chant when he waddles by: ""Chug! Chug! Chug!""",MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,FREEZE
GVG_004,MAGE,MINION,Goblin Blastmage,GVG,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",4.0,5.0,4.0,RARE,1.0,"If you can't find a bomb to throw, just pick up any goblin invention and throw that.",,,,,,,CRAFTING_NORMAL,100,BATTLECRY
GVG_004,MAGE,MINION,Goblin Blastmage,GVG,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",4.0,5.0,4.0,RARE,1.0,"If you can't find a bomb to throw, just pick up any goblin invention and throw that.",,,,,,,CRAFTING_GOLDEN,800,BATTLECRY
GVG_004,MAGE,MINION,Goblin Blastmage,GVG,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",4.0,5.0,4.0,RARE,1.0,"If you can't find a bomb to throw, just pick up any goblin invention and throw that.",,,,,,,DISENCHANT_NORMAL,20,BATTLECRY
GVG_004,MAGE,MINION,Goblin Blastmage,GVG,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",4.0,5.0,4.0,RARE,1.0,"If you can't find a bomb to throw, just pick up any goblin invention and throw that.",,,,,,,DISENCHANT_GOLDEN,100,BATTLECRY
GVG_006,NEUTRAL,MINION,Mechwarper,GVG,Your Mechs cost (1) less.,2.0,2.0,3.0,COMMON,1.0,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,MECHANICAL,,,,,,CRAFTING_NORMAL,40,AURA
GVG_006,NEUTRAL,MINION,Mechwarper,GVG,Your Mechs cost (1) less.,2.0,2.0,3.0,COMMON,1.0,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,MECHANICAL,,,,,,CRAFTING_GOLDEN,400,AURA
GVG_006,NEUTRAL,MINION,Mechwarper,GVG,Your Mechs cost (1) less.,2.0,2.0,3.0,COMMON,1.0,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,MECHANICAL,,,,,,DISENCHANT_NORMAL,5,AURA
GVG_006,NEUTRAL,MINION,Mechwarper,GVG,Your Mechs cost (1) less.,2.0,2.0,3.0,COMMON,1.0,Mechs that summon mechs? What's next? Donuts that summon donuts? Mmmmm.,MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,AURA
GVG_007,MAGE,MINION,Flame Leviathan,GVG,"When you draw this, deal 2 damage to all characters.",7.0,7.0,7.0,LEGENDARY,1.0,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,MECHANICAL,,,,,,CRAFTING_NORMAL,1600,TOPDECK
GVG_007,MAGE,MINION,Flame Leviathan,GVG,"When you draw this, deal 2 damage to all characters.",7.0,7.0,7.0,LEGENDARY,1.0,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,MECHANICAL,,,,,,CRAFTING_GOLDEN,3200,TOPDECK
GVG_007,MAGE,MINION,Flame Leviathan,GVG,"When you draw this, deal 2 damage to all characters.",7.0,7.0,7.0,LEGENDARY,1.0,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,MECHANICAL,,,,,,DISENCHANT_NORMAL,400,TOPDECK
GVG_007,MAGE,MINION,Flame Leviathan,GVG,"When you draw this, deal 2 damage to all characters.",7.0,7.0,7.0,LEGENDARY,1.0,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,MECHANICAL,,,,,,DISENCHANT_GOLDEN,1600,TOPDECK
GVG_009,PRIEST,MINION,Shadowbomber,GVG,<b>Battlecry:</b> Deal 3 damage to each hero.,1.0,2.0,1.0,EPIC,1.0,"Shadowbomber does her job, but she's kind of phoning it in at this point.",,,,,,,CRAFTING_NORMAL,400,BATTLECRY
GVG_009,PRIEST,MINION,Shadowbomber,GVG,<b>Battlecry:</b> Deal 3 damage to each hero.,1.0,2.0,1.0,EPIC,1.0,"Shadowbomber does her job, but she's kind of phoning it in at this point.",,,,,,,CRAFTING_GOLDEN,1600,BATTLECRY
GVG_009,PRIEST,MINION,Shadowbomber,GVG,<b>Battlecry:</b> Deal 3 damage to each hero.,1.0,2.0,1.0,EPIC,1.0,"Shadowbomber does her job, but she's kind of phoning it in at this point.",,,,,,,DISENCHANT_NORMAL,100,BATTLECRY
GVG_009,PRIEST,MINION,Shadowbomber,GVG,<b>Battlecry:</b> Deal 3 damage to each hero.,1.0,2.0,1.0,EPIC,1.0,"Shadowbomber does her job, but she's kind of phoning it in at this point.",,,,,,,DISENCHANT_GOLDEN,400,BATTLECRY
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2.0,3.0,2.0,COMMON,1.0,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",,,,Give -2 Attack this turn.,,,CRAFTING_NORMAL,40,BATTLECRY
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2.0,3.0,2.0,COMMON,1.0,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",,,,Give -2 Attack this turn.,,,CRAFTING_GOLDEN,400,BATTLECRY
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2.0,3.0,2.0,COMMON,1.0,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",,,,Give -2 Attack this turn.,,,DISENCHANT_NORMAL,5,BATTLECRY
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2.0,3.0,2.0,COMMON,1.0,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",,,,Give -2 Attack this turn.,,,DISENCHANT_GOLDEN,50,BATTLECRY
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1.0,1.0,2.0,COMMON,1.0,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",,,,,,,CRAFTING_NORMAL,40,AURA
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1.0,1.0,2.0,COMMON,1.0,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",,,,,,,CRAFTING_GOLDEN,400,AURA
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1.0,1.0,2.0,COMMON,1.0,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",,,,,,,DISENCHANT_NORMAL,5,AURA
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1.0,1.0,2.0,COMMON,1.0,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",,,,,,,DISENCHANT_GOLDEN,50,AURA
GVG_014,PRIEST,MINION,Vol'jin,GVG,<b>Battlecry:</b> Swap Health with another minion.,5.0,6.0,2.0,LEGENDARY,1.0,"Vol'jin is a shadow hunter, which is like a shadow priest except more voodoo.",,,,Swap Health.,,,CRAFTING_NORMAL,1600,BATTLECRY
GVG_014,PRIEST,MINION,Vol'jin,GVG,<b>Battlecry:</b> Swap Health with another minion.,5.0,6.0,2.0,LEGENDARY,1.0,"Vol'jin is a shadow hunter, which is like a shadow priest except more voodoo.",,,,Swap Health.,,,CRAFTING_GOLDEN,3200,BATTLECRY
GVG_014,PRIEST,MINION,Vol'jin,GVG,<b>Battlecry:</b> Swap Health with another minion.,5.0,6.0,2.0,LEGENDARY,1.0,"Vol'jin is a shadow hunter, which is like a shadow priest except more voodoo.",,,,Swap Health.,,,DISENCHANT_NORMAL,400,BATTLECRY
GVG_014,PRIEST,MINION,Vol'jin,GVG,<b>Battlecry:</b> Swap Health with another minion.,5.0,6.0,2.0,LEGENDARY,1.0,"Vol'jin is a shadow hunter, which is like a shadow priest except more voodoo.",,,,Swap Health.,,,DISENCHANT_GOLDEN,1600,BATTLECRY
GVG_021,WARLOCK,MINION,Mal'Ganis,GVG,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.",9.0,9.0,7.0,LEGENDARY,1.0,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",DEMON,,,,,,CRAFTING_NORMAL,1600,AURA
GVG_021,WARLOCK,MINION,Mal'Ganis,GVG,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.",9.0,9.0,7.0,LEGENDARY,1.0,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",DEMON,,,,,,CRAFTING_GOLDEN,3200,AURA
GVG_021,WARLOCK,MINION,Mal'Ganis,GVG,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.",9.0,9.0,7.0,LEGENDARY,1.0,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",DEMON,,,,,,DISENCHANT_NORMAL,400,AURA
GVG_021,WARLOCK,MINION,Mal'Ganis,GVG,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.",9.0,9.0,7.0,LEGENDARY,1.0,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",DEMON,,,,,,DISENCHANT_GOLDEN,1600,AURA
GVG_022,ROGUE,SPELL,Tinker's Sharpsword Oil,GVG,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,4.0,,,COMMON,1.0,"""Get ready to strike oil!"" - Super-cheesy battle cry",,,,,,,CRAFTING_NORMAL,40,COMBO
GVG_022,ROGUE,SPELL,Tinker's Sharpsword Oil,GVG,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,4.0,,,COMMON,1.0,"""Get ready to strike oil!"" - Super-cheesy battle cry",,,,,,,CRAFTING_GOLDEN,400,COMBO
GVG_022,ROGUE,SPELL,Tinker's Sharpsword Oil,GVG,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,4.0,,,COMMON,1.0,"""Get ready to strike oil!"" - Super-cheesy battle cry",,,,,,,DISENCHANT_NORMAL,5,COMBO
GVG_022,ROGUE,SPELL,Tinker's Sharpsword Oil,GVG,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,4.0,,,COMMON,1.0,"""Get ready to strike oil!"" - Super-cheesy battle cry",,,,,,,DISENCHANT_GOLDEN,50,COMBO
GVG_023,ROGUE,MINION,Goblin Auto-Barber,GVG,<b>Battlecry:</b> Give your weapon +1 Attack.,2.0,3.0,2.0,COMMON,1.0,This guy is excellent at adjusting your haircut and/or height.,MECHANICAL,,,,,,CRAFTING_NORMAL,40,BATTLECRY
GVG_023,ROGUE,MINION,Goblin Auto-Barber,GVG,<b>Battlecry:</b> Give your weapon +1 Attack.,2.0,3.0,2.0,COMMON,1.0,This guy is excellent at adjusting your haircut and/or height.,MECHANICAL,,,,,,CRAFTING_GOLDEN,400,BATTLECRY
GVG_023,ROGUE,MINION,Goblin Auto-Barber,GVG,<b>Battlecry:</b> Give your weapon +1 Attack.,2.0,3.0,2.0,COMMON,1.0,This guy is excellent at adjusting your haircut and/or height.,MECHANICAL,,,,,,DISENCHANT_NORMAL,5,BATTLECRY
GVG_023,ROGUE,MINION,Goblin Auto-Barber,GVG,<b>Battlecry:</b> Give your weapon +1 Attack.,2.0,3.0,2.0,COMMON,1.0,This guy is excellent at adjusting your haircut and/or height.,MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,BATTLECRY
GVG_024,ROGUE,WEAPON,Cogmaster's Wrench,GVG,Has +2 Attack while you have a Mech.,3.0,1.0,,EPIC,1.0,For tightening cogs and smashin' troggs!,,,,,,3.0,CRAFTING_NORMAL,400,AURA
GVG_024,ROGUE,WEAPON,Cogmaster's Wrench,GVG,Has +2 Attack while you have a Mech.,3.0,1.0,,EPIC,1.0,For tightening cogs and smashin' troggs!,,,,,,3.0,CRAFTING_GOLDEN,1600,AURA
GVG_024,ROGUE,WEAPON,Cogmaster's Wrench,GVG,Has +2 Attack while you have a Mech.,3.0,1.0,,EPIC,1.0,For tightening cogs and smashin' troggs!,,,,,,3.0,DISENCHANT_NORMAL,100,AURA
GVG_024,ROGUE,WEAPON,Cogmaster's Wrench,GVG,Has +2 Attack while you have a Mech.,3.0,1.0,,EPIC,1.0,For tightening cogs and smashin' troggs!,,,,,,3.0,DISENCHANT_GOLDEN,400,AURA
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,CRAFTING_NORMAL,40,CHOOSE_ONE
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,CRAFTING_NORMAL,40,TAUNT
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,CRAFTING_GOLDEN,400,CHOOSE_ONE
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,CRAFTING_GOLDEN,400,TAUNT
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,DISENCHANT_NORMAL,5,CHOOSE_ONE
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,DISENCHANT_NORMAL,5,TAUNT
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,CHOOSE_ONE
GVG_030,DRUID,MINION,Anodized Robo Cub,GVG,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",2.0,2.0,2.0,COMMON,1.0,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,TAUNT
GVG_032,DRUID,MINION,Grove Tender,GVG,<b>Choose One -</b> Give each player a Mana Crystal; or Each player draws a card.,3.0,2.0,4.0,RARE,1.0,Likes: Hiking and the great outdoors. Dislikes: Goblin shredders and sandals. (Can’t find any that fit!).,,,,,,,CRAFTING_NORMAL,100,CHOOSE_ONE
GVG_032,DRUID,MINION,Grove Tender,GVG,<b>Choose One -</b> Give each player a Mana Crystal; or Each player draws a card.,3.0,2.0,4.0,RARE,1.0,Likes: Hiking and the great outdoors. Dislikes: Goblin shredders and sandals. (Can’t find any that fit!).,,,,,,,CRAFTING_GOLDEN,800,CHOOSE_ONE
GVG_032,DRUID,MINION,Grove Tender,GVG,<b>Choose One -</b> Give each player a Mana Crystal; or Each player draws a card.,3.0,2.0,4.0,RARE,1.0,Likes: Hiking and the great outdoors. Dislikes: Goblin shredders and sandals. (Can’t find any that fit!).,,,,,,,DISENCHANT_NORMAL,20,CHOOSE_ONE
GVG_032,DRUID,MINION,Grove Tender,GVG,<b>Choose One -</b> Give each player a Mana Crystal; or Each player draws a card.,3.0,2.0,4.0,RARE,1.0,Likes: Hiking and the great outdoors. Dislikes: Goblin shredders and sandals. (Can’t find any that fit!).,,,,,,,DISENCHANT_GOLDEN,100,CHOOSE_ONE
GVG_035,DRUID,MINION,Malorne,GVG,<b>Deathrattle:</b> Shuffle this minion into your deck.,7.0,9.0,7.0,LEGENDARY,1.0,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",BEAST,,,,,,CRAFTING_NORMAL,1600,DEATHRATTLE
GVG_035,DRUID,MINION,Malorne,GVG,<b>Deathrattle:</b> Shuffle this minion into your deck.,7.0,9.0,7.0,LEGENDARY,1.0,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",BEAST,,,,,,CRAFTING_GOLDEN,3200,DEATHRATTLE
GVG_035,DRUID,MINION,Malorne,GVG,<b>Deathrattle:</b> Shuffle this minion into your deck.,7.0,9.0,7.0,LEGENDARY,1.0,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",BEAST,,,,,,DISENCHANT_NORMAL,400,DEATHRATTLE
GVG_035,DRUID,MINION,Malorne,GVG,<b>Deathrattle:</b> Shuffle this minion into your deck.,7.0,9.0,7.0,LEGENDARY,1.0,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",BEAST,,,,,,DISENCHANT_GOLDEN,1600,DEATHRATTLE
GVG_036,SHAMAN,WEAPON,Powermace,GVG,<b>Deathrattle:</b> Give a random friendly Mech +2/+2.,3.0,3.0,,RARE,1.0,"People assume that shamans control the elements, but really, they have to ask them stuff and the elements are like, ""Yeah ok, sure.""",,,,,,2.0,CRAFTING_NORMAL,100,DEATHRATTLE
GVG_036,SHAMAN,WEAPON,Powermace,GVG,<b>Deathrattle:</b> Give a random friendly Mech +2/+2.,3.0,3.0,,RARE,1.0,"People assume that shamans control the elements, but really, they have to ask them stuff and the elements are like, ""Yeah ok, sure.""",,,,,,2.0,CRAFTING_GOLDEN,800,DEATHRATTLE
GVG_036,SHAMAN,WEAPON,Powermace,GVG,<b>Deathrattle:</b> Give a random friendly Mech +2/+2.,3.0,3.0,,RARE,1.0,"People assume that shamans control the elements, but really, they have to ask them stuff and the elements are like, ""Yeah ok, sure.""",,,,,,2.0,DISENCHANT_NORMAL,20,DEATHRATTLE
GVG_036,SHAMAN,WEAPON,Powermace,GVG,<b>Deathrattle:</b> Give a random friendly Mech +2/+2.,3.0,3.0,,RARE,1.0,"People assume that shamans control the elements, but really, they have to ask them stuff and the elements are like, ""Yeah ok, sure.""",,,,,,2.0,DISENCHANT_GOLDEN,100,DEATHRATTLE
GVG_037,SHAMAN,MINION,Whirling Zap-o-matic,GVG,<b>Windfury</b>,2.0,3.0,2.0,COMMON,1.0,"If you pay a little extra, you can get it in ""candy-apple red.""",MECHANICAL,,,,,,CRAFTING_NORMAL,40,WINDFURY
GVG_037,SHAMAN,MINION,Whirling Zap-o-matic,GVG,<b>Windfury</b>,2.0,3.0,2.0,COMMON,1.0,"If you pay a little extra, you can get it in ""candy-apple red.""",MECHANICAL,,,,,,CRAFTING_GOLDEN,400,WINDFURY
GVG_037,SHAMAN,MINION,Whirling Zap-o-matic,GVG,<b>Windfury</b>,2.0,3.0,2.0,COMMON,1.0,"If you pay a little extra, you can get it in ""candy-apple red.""",MECHANICAL,,,,,,DISENCHANT_NORMAL,5,WINDFURY
GVG_037,SHAMAN,MINION,Whirling Zap-o-matic,GVG,<b>Windfury</b>,2.0,3.0,2.0,COMMON,1.0,"If you pay a little extra, you can get it in ""candy-apple red.""",MECHANICAL,,,,,,DISENCHANT_GOLDEN,50,WINDFURY
GVG_041,DRUID,SPELL,Dark Wispers,GVG,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,6.0,,,EPIC,1.0,Don't worry; we fired the person who named this card.,,,,,,,CRAFTING_NORMAL,400,CHOOSE_ONE
GVG_041,DRUID,SPELL,Dark Wispers,GVG,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,6.0,,,EPIC,1.0,Don't worry; we fired the person who named this card.,,,,,,,CRAFTING_GOLDEN,1600,CHOOSE_ONE
GVG_041,DRUID,SPELL,Dark Wispers,GVG,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,6.0,,,EPIC,1.0,Don't worry; we fired the person who named this card.,,,,,,,DISENCHANT_NORMAL,100,CHOOSE_ONE
GVG_041,DRUID,SPELL,Dark Wispers,GVG,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,6.0,,,EPIC,1.0,Don't worry; we fired the person who named this card.,,,,,,,DISENCHANT_GOLDEN,400,CHOOSE_ONE
GVG_042,SHAMAN,MINION,Neptulon,GVG,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),7.0,7.0,7.0,LEGENDARY,1.0,"Neptulon is ""The Tidehunter"". He’s one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",,,,,,,CRAFTING_NORMAL,1600,BATTLECRY
GVG_042,SHAMAN,MINION,Neptulon,GVG,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),7.0,7.0,7.0,LEGENDARY,1.0,"Neptulon is ""The Tidehunter"". He’s one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",,,,,,,CRAFTING_GOLDEN,3200,BATTLECRY
GVG_042,SHAMAN,MINION,Neptulon,GVG,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),7.0,7.0,7.0,LEGENDARY,1.0,"Neptulon is ""The Tidehunter"". He’s one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",,,,,,,DISENCHANT_NORMAL,400,BATTLECRY
GVG_042,SHAMAN,MINION,Neptulon,GVG,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),7.0,7.0,7.0,LEGENDARY,1.0,"Neptulon is ""The Tidehunter"". He’s one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",,,,,,,DISENCHANT_GOLDEN,1600,BATTLECRY
GVG_043,HUNTER,WEAPON,Glaivezooka,GVG,<b>Battlecry:</b> Give a random friendly minion +1 Attack.,2.0,2.0,,COMMON,1.0,For the times when a regular bazooka just isn't enough.,,,,,,2.0,CRAFTING_NORMAL,40,BATTLECRY
GVG_043,HUNTER,WEAPON,Glaivezooka,GVG,<b>Battlecry:</b> Give a random friendly minion +1 Attack.,2.0,2.0,,COMMON,1.0,For the times when a regular bazooka just isn't enough.,,,,,,2.0,CRAFTING_GOLDEN,400,BATTLECRY
GVG_043,HUNTER,WEAPON,Glaivezooka,GVG,<b>Battlecry:</b> Give a random friendly minion +1 Attack.,2.0,2.0,,COMMON,1.0,For the times when a regular bazooka just isn't enough.,,,,,,2.0,DISENCHANT_NORMAL,5,BATTLECRY
GVG_043,HUNTER,WEAPON,Glaivezooka,GVG,<b>Battlecry:</b> Give a random friendly minion +1 Attack.,2.0,2.0,,COMMON,1.0,For the times when a regular bazooka just isn't enough.,,,,,,2.0,DISENCHANT_GOLDEN,50,BATTLECRY
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,CRAFTING_NORMAL,100,BATTLECRY
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,CRAFTING_NORMAL,100,TAUNT
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,CRAFTING_GOLDEN,800,BATTLECRY
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,CRAFTING_GOLDEN,800,TAUNT
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,DISENCHANT_NORMAL,20,BATTLECRY
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,DISENCHANT_NORMAL,20,TAUNT
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,DISENCHANT_GOLDEN,100,BATTLECRY
GVG_046,HUNTER,MINION,King of Beasts,GVG,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,5.0,2.0,6.0,RARE,1.0,He never sleeps.  Not even in the mighty jungle.,BEAST,,,,,,DISENCHANT_GOLDEN,100,TAUNT
GVG_047,ROGUE,SPELL,Sabotage,GVG,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,4.0,,,EPIC,1.0,Rogues can't stand it. They know you planned it! They are going to set you straight!,,,,,,,CRAFTING_NORMAL,400,COMBO
GVG_047,ROGUE,SPELL,Sabotage,GVG,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,4.0,,,EPIC,1.0,Rogues can't stand it. They know you planned it! They are going to set you straight!,,,,,,,CRAFTING_GOLDEN,1600,COMBO
GVG_047,ROGUE,SPELL,Sabotage,GVG,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,4.0,,,EPIC,1.0,Rogues can't stand it. They know you planned it! They are going to set you straight!,,,,,,,DISENCHANT_NORMAL,100,COMBO
